candidate_id,semantic_score,experience_score,skills_score,behavior_score,final_score
CAND_0015059,0.3156,1.0,0.0,0.6,0.3978
CAND_0018421,0.3955,1.0,0.1,0.2,0.3978
CAND_0018860,0.2757,1.0,0.1,0.6,0.3978
CAND_0000097,0.3553,1.0,0.2,0.2,0.3977
CAND_0016220,0.2952,1.0,0.2,0.4,0.3976
CAND_0000063,0.2551,1.0,0.0,0.8,0.3976
CAND_0007156,0.2752,1.0,0.1,0.6,0.3976
CAND_0018182,0.2546,1.0,0.0,0.8,0.3973
CAND_0002856,0.3147,1.0,0.0,0.6,0.3973
CAND_0016900,0.2744,1.0,0.1,0.6,0.3972
CAND_0001776,0.2945,1.0,0.2,0.4,0.3972
CAND_0014580,0.3343,1.0,0.1,0.4,0.3971
CAND_0008951,0.2941,1.0,0.2,0.4,0.3971
CAND_0017171,0.314,1.0,0.0,0.6,0.397
CAND_0005117,0.3138,1.0,0.0,0.6,0.3969
CAND_0018731,0.3137,1.0,0.0,0.6,0.3969
CAND_0013326,0.2938,1.0,0.2,0.4,0.3969
CAND_0013548,0.3136,1.0,0.0,0.6,0.3968
CAND_0019052,0.2336,1.0,0.2,0.6,0.3968
CAND_0019892,0.3234,0.7,0.2,0.6,0.3967
CAND_0015786,0.3133,1.0,0.0,0.6,0.3967
CAND_0012789,0.3134,1.0,0.0,0.6,0.3967
CAND_0007955,0.3532,1.0,0.2,0.2,0.3966
CAND_0014777,0.273,1.0,0.1,0.6,0.3965
CAND_0002463,0.2927,1.0,0.2,0.4,0.3964
CAND_0017955,0.3627,0.7,0.1,0.6,0.3964
CAND_0000390,0.3324,1.0,0.1,0.4,0.3962
CAND_0013096,0.3122,1.0,0.0,0.6,0.3961
CAND_0018454,0.352,0.8,0.2,0.4,0.396
CAND_0001126,0.3921,0.8,0.1,0.4,0.396
CAND_0002969,0.3321,1.0,0.1,0.4,0.396
CAND_0017519,0.312,1.0,0.0,0.6,0.396
CAND_0017216,0.2917,1.0,0.2,0.4,0.3959
CAND_0000389,0.3718,1.0,0.3,0.0,0.3959
CAND_0017178,0.4315,0.8,0.0,0.4,0.3958
CAND_0019961,0.3515,1.0,0.2,0.2,0.3958
CAND_0005460,0.3315,1.0,0.1,0.4,0.3958
CAND_0010283,0.3914,1.0,0.1,0.2,0.3957
CAND_0017965,0.3313,1.0,0.1,0.4,0.3957
CAND_0007733,0.3712,1.0,0.3,0.0,0.3956
CAND_0009148,0.2311,1.0,0.2,0.6,0.3956
CAND_0019410,0.3311,0.8,0.1,0.6,0.3955
CAND_0000024,0.311,1.0,0.0,0.6,0.3955
CAND_0009288,0.3508,1.0,0.2,0.2,0.3954
CAND_0003717,0.2506,1.0,0.0,0.8,0.3953
CAND_0002160,0.2105,1.0,0.1,0.8,0.3953
CAND_0001168,0.3107,1.0,0.0,0.6,0.3953
CAND_0018902,0.3105,1.0,0.0,0.6,0.3952
CAND_0011253,0.3701,1.0,0.3,0.0,0.3951
CAND_0011787,0.37,1.0,0.3,0.0,0.395
CAND_0011639,0.2698,1.0,0.1,0.6,0.3949
CAND_0002559,0.3698,1.0,0.0,0.4,0.3949
CAND_0013545,0.3097,1.0,0.0,0.6,0.3948
CAND_0017909,0.2695,1.0,0.1,0.6,0.3948
CAND_0008628,0.5393,0.3,0.1,0.4,0.3947
CAND_0008964,0.3093,1.0,0.0,0.6,0.3947
CAND_0000982,0.2491,1.0,0.0,0.8,0.3946
CAND_0006090,0.3489,1.0,0.2,0.2,0.3945
CAND_0008672,0.3489,1.0,0.2,0.2,0.3944
CAND_0006264,0.3487,1.0,0.2,0.2,0.3944
CAND_0010493,0.2688,1.0,0.1,0.6,0.3944
CAND_0019856,0.3887,1.0,0.1,0.2,0.3943
CAND_0003119,0.3484,1.0,0.2,0.2,0.3942
CAND_0011476,0.3085,1.0,0.3,0.2,0.3942
CAND_0012459,0.3883,1.0,0.1,0.2,0.3942
CAND_0001492,0.308,1.0,0.0,0.6,0.394
CAND_0003408,0.3078,1.0,0.3,0.2,0.3939
CAND_0006898,0.3078,1.0,0.0,0.6,0.3939
CAND_0018723,0.3078,1.0,0.0,0.6,0.3939
CAND_0006574,0.2478,1.0,0.0,0.8,0.3939
CAND_0005060,0.3478,0.8,0.2,0.4,0.3939
CAND_0013002,0.4476,0.8,0.1,0.2,0.3938
CAND_0012902,0.3673,1.0,0.3,0.0,0.3937
CAND_0001872,0.3075,1.0,0.0,0.6,0.3937
CAND_0016699,0.2674,1.0,0.1,0.6,0.3937
CAND_0006045,0.3672,1.0,0.0,0.4,0.3936
CAND_0009966,0.3469,1.0,0.2,0.2,0.3934
CAND_0014609,0.3065,1.0,0.0,0.6,0.3933
CAND_0015319,0.3067,1.0,0.0,0.6,0.3933
CAND_0004233,0.2065,1.0,0.1,0.8,0.3933
CAND_0002285,0.2466,1.0,0.0,0.8,0.3933
CAND_0009722,0.4265,1.0,0.0,0.2,0.3932
CAND_0013074,0.3064,1.0,0.0,0.6,0.3932
CAND_0005808,0.3661,1.0,0.0,0.4,0.3931
CAND_0016932,0.3657,1.0,0.0,0.4,0.3929
CAND_0015168,0.3456,1.0,0.2,0.2,0.3928
CAND_0001323,0.3657,1.0,0.0,0.4,0.3928
CAND_0006629,0.3456,1.0,0.2,0.2,0.3928
CAND_0004824,0.3055,1.0,0.0,0.6,0.3927
CAND_0000426,0.2853,1.0,0.2,0.4,0.3926
CAND_0015698,0.3651,1.0,0.0,0.4,0.3925
CAND_0014465,0.3649,0.8,0.0,0.6,0.3925
CAND_0016148,0.305,1.0,0.0,0.6,0.3925
CAND_0014001,0.305,1.0,0.0,0.6,0.3925
CAND_0005904,0.3048,1.0,0.3,0.2,0.3924
CAND_0003010,0.3248,1.0,0.1,0.4,0.3924
CAND_0004579,0.3047,1.0,0.0,0.6,0.3923
CAND_0012805,0.3843,0.8,0.1,0.4,0.3922
CAND_0009116,0.3243,1.0,0.1,0.4,0.3922
CAND_0007564,0.3641,1.0,0.3,0.0,0.392
CAND_0018352,0.304,1.0,0.0,0.6,0.392
CAND_0002604,0.384,1.0,0.1,0.2,0.392
CAND_0006401,0.2638,1.0,0.1,0.6,0.3919
CAND_0017111,0.3238,1.0,0.1,0.4,0.3919
CAND_0001036,0.3234,1.0,0.1,0.4,0.3917
CAND_0008423,0.3034,1.0,0.0,0.6,0.3917
CAND_0004074,0.3032,1.0,0.0,0.6,0.3916
CAND_0000322,0.3733,0.7,0.2,0.4,0.3916
CAND_0018176,0.2629,1.0,0.1,0.6,0.3915
CAND_0014625,0.383,1.0,0.1,0.2,0.3915
CAND_0018095,0.3028,0.8,0.0,0.8,0.3914
CAND_0004243,0.3628,1.0,0.0,0.4,0.3914
CAND_0001314,0.3629,1.0,0.0,0.4,0.3914
CAND_0008891,0.3229,1.0,0.1,0.4,0.3914
CAND_0011859,0.3027,1.0,0.0,0.6,0.3913
CAND_0001666,0.2426,1.0,0.0,0.8,0.3913
CAND_0016728,0.3226,1.0,0.1,0.4,0.3913
CAND_0008568,0.2427,1.0,0.0,0.8,0.3913
CAND_0018120,0.3925,0.7,0.3,0.2,0.3912
CAND_0017297,0.2622,0.8,0.1,0.8,0.3911
CAND_0015509,0.3021,1.0,0.0,0.6,0.391
CAND_0007214,0.3616,1.0,0.0,0.4,0.3908
CAND_0011034,0.3615,1.0,0.0,0.4,0.3908
CAND_0011924,0.3612,1.0,0.0,0.4,0.3906
CAND_0005716,0.3612,1.0,0.3,0.0,0.3906
CAND_0003130,0.3211,1.0,0.1,0.4,0.3905
CAND_0013625,0.3609,1.0,0.0,0.4,0.3905
CAND_0008963,0.3311,0.7,0.3,0.4,0.3905
CAND_0002994,0.341,1.0,0.2,0.2,0.3905
CAND_0019056,0.3008,1.0,0.0,0.6,0.3904
CAND_0007116,0.3005,1.0,0.0,0.6,0.3903
CAND_0009788,0.3003,1.0,0.0,0.6,0.3902
CAND_0004028,0.2605,1.0,0.1,0.6,0.3902
CAND_0008795,0.4003,0.8,0.2,0.2,0.3901
CAND_0016392,0.28,1.0,0.2,0.4,0.39
CAND_0002569,0.3,1.0,0.0,0.6,0.39
CAND_0015345,0.2397,1.0,0.0,0.8,0.3899
CAND_0016253,0.3197,1.0,0.1,0.4,0.3899
CAND_0002347,0.3199,1.0,0.1,0.4,0.3899
CAND_0010452,0.3598,1.0,0.0,0.4,0.3899
CAND_0008257,0.3197,0.8,0.1,0.6,0.3898
CAND_0016868,0.3794,1.0,0.1,0.2,0.3897
CAND_0004567,0.339,1.0,0.2,0.2,0.3895
CAND_0009688,0.339,1.0,0.2,0.2,0.3895
CAND_0016691,0.3789,1.0,0.1,0.2,0.3895
CAND_0012251,0.2989,1.0,0.0,0.6,0.3895
CAND_0004356,0.2986,1.0,0.0,0.6,0.3893
CAND_0000051,0.2987,1.0,0.0,0.6,0.3893
CAND_0014250,0.2987,1.0,0.0,0.6,0.3893
CAND_0013484,0.3584,1.0,0.0,0.4,0.3892
CAND_0000647,0.3584,1.0,0.0,0.4,0.3892
CAND_0016136,0.388,0.7,0.3,0.2,0.389
CAND_0007944,0.298,1.0,0.0,0.6,0.389
CAND_0017985,0.2981,1.0,0.0,0.6,0.389
CAND_0015327,0.3181,1.0,0.1,0.4,0.389
CAND_0007778,0.328,0.7,0.0,0.8,0.389
CAND_0011126,0.2577,1.0,0.1,0.6,0.3889
CAND_0013304,0.2975,1.0,0.0,0.6,0.3888
CAND_0017388,0.2977,1.0,0.0,0.6,0.3888
CAND_0015392,0.3176,1.0,0.1,0.4,0.3888
CAND_0016385,0.3574,0.8,0.0,0.6,0.3887
CAND_0011140,0.4174,1.0,0.0,0.2,0.3887
CAND_0017288,0.2775,1.0,0.2,0.4,0.3887
CAND_0013392,0.3374,0.8,0.2,0.4,0.3887
CAND_0002035,0.2573,1.0,0.1,0.6,0.3887
CAND_0005783,0.3573,1.0,0.3,0.0,0.3886
CAND_0005257,0.3568,1.0,0.0,0.4,0.3884
CAND_0000042,0.3568,1.0,0.0,0.4,0.3884
CAND_0006010,0.3767,1.0,0.1,0.2,0.3884
CAND_0018161,0.3568,1.0,0.0,0.4,0.3884
CAND_0010909,0.2969,1.0,0.0,0.6,0.3884
CAND_0016510,0.2967,1.0,0.0,0.6,0.3884
CAND_0010062,0.2567,1.0,0.1,0.6,0.3884
CAND_0003403,0.3166,1.0,0.1,0.4,0.3883
CAND_0003891,0.2567,1.0,0.1,0.6,0.3883
CAND_0018552,0.2964,1.0,0.0,0.6,0.3882
CAND_0004534,0.4164,0.8,0.0,0.4,0.3882
CAND_0009162,0.3162,1.0,0.1,0.4,0.3881
CAND_0017033,0.2559,1.0,0.1,0.6,0.388
CAND_0018763,0.386,0.3,0.3,0.6,0.388
CAND_0016919,0.3158,1.0,0.1,0.4,0.3879
CAND_0016259,0.3358,1.0,0.2,0.2,0.3879
CAND_0001468,0.2956,1.0,0.0,0.6,0.3878
CAND_0013969,0.2956,1.0,0.0,0.6,0.3878
CAND_0008417,0.3654,0.7,0.2,0.4,0.3877
CAND_0008157,0.3154,1.0,0.1,0.4,0.3877
CAND_0015619,0.3154,1.0,0.1,0.4,0.3877
CAND_0008873,0.3153,1.0,0.1,0.4,0.3876
CAND_0013967,0.2949,1.0,0.0,0.6,0.3874
CAND_0001581,0.2949,1.0,0.0,0.6,0.3874
CAND_0004337,0.2946,1.0,0.0,0.6,0.3873
CAND_0005673,0.2944,1.0,0.0,0.6,0.3872
CAND_0017858,0.3143,0.8,0.1,0.6,0.3871
CAND_0000001,0.2941,1.0,0.3,0.2,0.3871
CAND_0018136,0.3142,1.0,0.1,0.4,0.3871
CAND_0008124,0.274,1.0,0.2,0.4,0.387
CAND_0008738,0.3139,1.0,0.1,0.4,0.387
CAND_0008057,0.2939,1.0,0.0,0.6,0.387
CAND_0010618,0.2938,1.0,0.0,0.6,0.3869
CAND_0000862,0.3237,0.7,0.3,0.4,0.3869
CAND_0005056,0.3536,1.0,0.0,0.4,0.3868
CAND_0001095,0.3836,0.7,0.3,0.2,0.3868
CAND_0005277,0.3135,1.0,0.1,0.4,0.3868
CAND_0016632,0.3834,0.7,0.0,0.6,0.3867
CAND_0017343,0.3133,1.0,0.1,0.4,0.3866
CAND_0002668,0.2332,1.0,0.0,0.8,0.3866
CAND_0004500,0.2727,1.0,0.2,0.4,0.3864
CAND_0002306,0.3528,1.0,0.0,0.4,0.3864
CAND_0012067,0.3227,0.7,0.3,0.4,0.3863
CAND_0002222,0.3526,1.0,0.0,0.4,0.3863
CAND_0001493,0.3524,1.0,0.0,0.4,0.3862
CAND_0009101,0.2924,1.0,0.0,0.6,0.3862
CAND_0011698,0.2923,1.0,0.0,0.6,0.3862
CAND_0012626,0.2821,0.7,0.1,0.8,0.3861
CAND_0001433,0.3622,0.7,0.2,0.4,0.3861
CAND_0006543,0.2721,1.0,0.2,0.4,0.386
CAND_0004005,0.3818,0.7,0.3,0.2,0.3859
CAND_0004718,0.3716,1.0,0.1,0.2,0.3858
CAND_0005758,0.2514,1.0,0.1,0.6,0.3857
CAND_0009325,0.3311,1.0,0.2,0.2,0.3856
CAND_0010903,0.3111,1.0,0.1,0.4,0.3856
CAND_0006322,0.2911,1.0,0.0,0.6,0.3856
CAND_0011439,0.2909,1.0,0.0,0.6,0.3855
CAND_0004828,0.231,1.0,0.0,0.8,0.3855
CAND_0012363,0.331,1.0,0.2,0.2,0.3855
CAND_0003461,0.3307,1.0,0.2,0.2,0.3854
CAND_0008661,0.3304,1.0,0.2,0.2,0.3852
CAND_0003617,0.3304,1.0,0.2,0.2,0.3852
CAND_0008604,0.3105,1.0,0.1,0.4,0.3852
CAND_0016823,0.3303,1.0,0.2,0.2,0.3851
CAND_0014977,0.29,1.0,0.0,0.6,0.385
CAND_0006754,0.28,0.7,0.1,0.8,0.385
CAND_0005516,0.36,0.3,0.2,0.8,0.385
CAND_0012723,0.29,1.0,0.3,0.2,0.385
CAND_0003690,0.2901,1.0,0.0,0.6,0.385
CAND_0003420,0.2898,1.0,0.0,0.6,0.3849
CAND_0011652,0.3499,1.0,0.3,0.0,0.3849
CAND_0010145,0.2896,1.0,0.0,0.6,0.3848
CAND_0011242,0.3496,1.0,0.0,0.4,0.3848
CAND_0016777,0.3497,1.0,0.3,0.0,0.3848
CAND_0018525,0.3294,1.0,0.2,0.2,0.3847
CAND_0004674,0.3494,1.0,0.0,0.4,0.3847
CAND_0015851,0.2894,1.0,0.0,0.6,0.3847
CAND_0010777,0.3094,0.8,0.1,0.6,0.3847
CAND_0009834,0.3093,1.0,0.1,0.4,0.3846
CAND_0009734,0.2893,1.0,0.3,0.2,0.3846
CAND_0018354,0.3492,1.0,0.3,0.0,0.3846
CAND_0016254,0.3289,1.0,0.2,0.2,0.3845
CAND_0005405,0.3691,1.0,0.1,0.2,0.3845
CAND_0004393,0.3288,1.0,0.2,0.2,0.3844
CAND_0014797,0.3088,1.0,0.1,0.4,0.3844
CAND_0007701,0.3289,1.0,0.2,0.2,0.3844
CAND_0018782,0.2887,1.0,0.0,0.6,0.3844
CAND_0013476,0.3786,0.7,0.3,0.2,0.3843
CAND_0017337,0.3486,1.0,0.0,0.4,0.3843
CAND_0014009,0.2886,1.0,0.0,0.6,0.3843
CAND_0002336,0.2685,1.0,0.2,0.4,0.3842
CAND_0016782,0.2879,1.0,0.0,0.6,0.384
CAND_0004147,0.3077,1.0,0.1,0.4,0.3839
CAND_0012399,0.3079,0.8,0.1,0.6,0.3839
CAND_0016665,0.2877,1.0,0.0,0.6,0.3838
CAND_0019045,0.3277,1.0,0.2,0.2,0.3838
CAND_0004693,0.2877,1.0,0.0,0.6,0.3838
CAND_0016223,0.2869,1.0,0.0,0.6,0.3835
CAND_0013322,0.3468,1.0,0.3,0.0,0.3834
CAND_0012004,0.3468,0.8,0.0,0.6,0.3834
CAND_0008049,0.3468,1.0,0.0,0.4,0.3834
CAND_0013076,0.2866,1.0,0.0,0.6,0.3833
CAND_0018415,0.3465,1.0,0.3,0.0,0.3833
CAND_0017518,0.3467,1.0,0.3,0.0,0.3833
CAND_0015442,0.2863,1.0,0.0,0.6,0.3832
CAND_0013560,0.2265,1.0,0.0,0.8,0.3832
CAND_0007690,0.3662,0.8,0.1,0.4,0.3831
CAND_0011138,0.3063,1.0,0.1,0.4,0.3831
CAND_0006135,0.3262,0.8,0.2,0.4,0.3831
CAND_0003577,0.3461,1.0,0.0,0.4,0.3831
CAND_0004520,0.286,1.0,0.0,0.6,0.383
CAND_0014889,0.2859,1.0,0.0,0.6,0.383
CAND_0010435,0.346,1.0,0.0,0.4,0.383
CAND_0015430,0.286,1.0,0.0,0.6,0.383
CAND_0004708,0.2659,1.0,0.2,0.4,0.383
CAND_0000007,0.286,1.0,0.0,0.6,0.383
CAND_0010027,0.2658,1.0,0.2,0.4,0.3829
CAND_0012428,0.3058,1.0,0.1,0.4,0.3829
CAND_0007219,0.2858,1.0,0.0,0.6,0.3829
CAND_0006689,0.3458,1.0,0.0,0.4,0.3829
CAND_0007994,0.3255,1.0,0.2,0.2,0.3828
CAND_0006060,0.3056,1.0,0.1,0.4,0.3828
CAND_0018706,0.2855,1.0,0.0,0.6,0.3827
CAND_0007226,0.3054,1.0,0.1,0.4,0.3827
CAND_0018411,0.3055,1.0,0.1,0.4,0.3827
CAND_0006213,0.3551,0.7,0.2,0.4,0.3826
CAND_0004907,0.2852,1.0,0.0,0.6,0.3826
CAND_0017422,0.3051,1.0,0.1,0.4,0.3826
CAND_0000110,0.3152,0.7,0.0,0.8,0.3826
CAND_0016902,0.2851,1.0,0.0,0.6,0.3825
CAND_0003770,0.325,1.0,0.2,0.2,0.3825
CAND_0017857,0.285,1.0,0.0,0.6,0.3825
CAND_0008640,0.285,1.0,0.0,0.6,0.3825
CAND_0007493,0.2848,0.8,0.0,0.8,0.3824
CAND_0014439,0.3747,0.3,0.3,0.6,0.3823
CAND_0015803,0.2845,1.0,0.0,0.6,0.3823
CAND_0001267,0.3045,1.0,0.1,0.4,0.3823
CAND_0007386,0.2845,1.0,0.0,0.6,0.3823
CAND_0014311,0.3545,0.7,0.2,0.4,0.3822
CAND_0003548,0.2844,1.0,0.0,0.6,0.3822
CAND_0003025,0.3643,0.8,0.1,0.4,0.3821
CAND_0014350,0.3443,1.0,0.3,0.0,0.3821
CAND_0000611,0.284,1.0,0.0,0.6,0.382
CAND_0018418,0.3039,1.0,0.1,0.4,0.3819
CAND_0004321,0.3036,1.0,0.1,0.4,0.3818
CAND_0001961,0.3437,1.0,0.0,0.4,0.3818
CAND_0012226,0.2835,1.0,0.0,0.6,0.3818
CAND_0002295,0.3633,1.0,0.1,0.2,0.3817
CAND_0019159,0.3033,1.0,0.1,0.4,0.3816
CAND_0018760,0.343,1.0,0.0,0.4,0.3815
CAND_0007509,0.323,1.0,0.2,0.2,0.3815
CAND_0002312,0.2831,1.0,0.0,0.6,0.3815
CAND_0014458,0.2827,1.0,0.0,0.6,0.3814
CAND_0004001,0.3629,1.0,0.1,0.2,0.3814
CAND_0016256,0.3425,1.0,0.3,0.0,0.3813
CAND_0008218,0.4227,1.0,0.1,0.0,0.3813
CAND_0009525,0.3025,1.0,0.1,0.4,0.3812
CAND_0012430,0.2823,1.0,0.0,0.6,0.3811
CAND_0019639,0.2823,1.0,0.0,0.6,0.3811
CAND_0014297,0.342,0.8,0.0,0.6,0.381
CAND_0003290,0.362,1.0,0.1,0.2,0.381
CAND_0005477,0.3421,1.0,0.0,0.4,0.381
CAND_0001081,0.3418,1.0,0.0,0.4,0.3809
CAND_0005644,0.3217,1.0,0.2,0.2,0.3809
CAND_0006572,0.3018,1.0,0.1,0.4,0.3809
CAND_0004449,0.2817,1.0,0.3,0.2,0.3809
CAND_0003801,0.2818,1.0,0.0,0.6,0.3809
CAND_0003395,0.3216,1.0,0.2,0.2,0.3808
CAND_0000310,0.2817,1.0,0.0,0.6,0.3808
CAND_0017259,0.3015,1.0,0.1,0.4,0.3807
CAND_0007726,0.3214,1.0,0.2,0.2,0.3807
CAND_0001386,0.2609,1.0,0.2,0.4,0.3805
CAND_0005303,0.4709,0.3,0.2,0.4,0.3805
CAND_0016972,0.281,1.0,0.0,0.6,0.3805
CAND_0018080,0.341,1.0,0.0,0.4,0.3805
CAND_0007165,0.2407,1.0,0.1,0.6,0.3803
CAND_0001558,0.2805,1.0,0.0,0.6,0.3803
CAND_0001147,0.2899,0.7,0.2,0.6,0.38
CAND_0002028,0.3401,1.0,0.0,0.4,0.38
CAND_0011487,0.3399,1.0,0.0,0.4,0.38
CAND_0002477,0.3497,0.7,0.2,0.4,0.3799
CAND_0001846,0.2796,1.0,0.0,0.6,0.3798
CAND_0008939,0.3393,1.0,0.0,0.4,0.3797
CAND_0019726,0.3493,0.7,0.2,0.4,0.3797
CAND_0003742,0.2795,1.0,0.0,0.6,0.3797
CAND_0018371,0.359,0.8,0.1,0.4,0.3795
CAND_0004728,0.2991,1.0,0.1,0.4,0.3795
CAND_0009553,0.3387,0.8,0.0,0.6,0.3794
CAND_0000232,0.3388,0.8,0.0,0.6,0.3794
CAND_0003917,0.3386,1.0,0.0,0.4,0.3793
CAND_0006717,0.3686,0.7,0.0,0.6,0.3793
CAND_0001133,0.3586,0.8,0.1,0.4,0.3793
CAND_0005011,0.3386,1.0,0.0,0.4,0.3793
CAND_0002389,0.2985,1.0,0.1,0.4,0.3792
CAND_0018293,0.2783,1.0,0.0,0.6,0.3792
CAND_0007634,0.3381,1.0,0.0,0.4,0.3791
CAND_0016871,0.2981,1.0,0.1,0.4,0.3791
CAND_0015462,0.2783,1.0,0.0,0.6,0.3791
CAND_0010875,0.2982,1.0,0.1,0.4,0.3791
CAND_0008351,0.278,0.8,0.0,0.8,0.379
CAND_0001544,0.3678,0.7,0.3,0.2,0.3789
CAND_0002876,0.2778,1.0,0.0,0.6,0.3789
CAND_0017834,0.3176,1.0,0.2,0.2,0.3788
CAND_0009928,0.3676,0.3,0.3,0.6,0.3788
CAND_0011955,0.2773,1.0,0.0,0.6,0.3786
CAND_0013075,0.2171,1.0,0.0,0.8,0.3786
CAND_0014298,0.277,1.0,0.0,0.6,0.3785
CAND_0019638,0.277,1.0,0.0,0.6,0.3785
CAND_0004582,0.3669,0.7,0.0,0.6,0.3785
CAND_0003957,0.2768,1.0,0.0,0.6,0.3784
CAND_0005704,0.3867,0.3,0.1,0.8,0.3783
CAND_0015068,0.2766,1.0,0.0,0.6,0.3783
CAND_0014944,0.3365,1.0,0.0,0.4,0.3782
CAND_0010641,0.2765,1.0,0.0,0.6,0.3782
CAND_0015478,0.4663,0.3,0.2,0.4,0.3782
CAND_0013045,0.2562,1.0,0.2,0.4,0.3781
CAND_0013524,0.2763,1.0,0.3,0.2,0.3781
CAND_0017362,0.3163,1.0,0.2,0.2,0.3781
CAND_0013826,0.2559,1.0,0.2,0.4,0.378
CAND_0012714,0.3361,1.0,0.0,0.4,0.378
CAND_0000599,0.2761,1.0,0.0,0.6,0.378
CAND_0012994,0.3357,1.0,0.0,0.4,0.3779
CAND_0003314,0.3359,1.0,0.0,0.4,0.3779
CAND_0010636,0.2757,1.0,0.0,0.6,0.3779
CAND_0008798,0.2358,1.0,0.1,0.6,0.3779
CAND_0012585,0.2955,1.0,0.1,0.4,0.3778
CAND_0008429,0.3557,0.8,0.1,0.4,0.3778
CAND_0015263,0.3355,1.0,0.0,0.4,0.3778
CAND_0010338,0.2757,1.0,0.0,0.6,0.3778
CAND_0004754,0.2756,1.0,0.0,0.6,0.3778
CAND_0017420,0.3356,1.0,0.0,0.4,0.3778
CAND_0018310,0.2953,1.0,0.1,0.4,0.3777
CAND_0006180,0.3152,1.0,0.2,0.2,0.3776
CAND_0015849,0.335,1.0,0.0,0.4,0.3775
CAND_0002005,0.3051,0.7,0.3,0.4,0.3775
CAND_0005910,0.2951,1.0,0.1,0.4,0.3775
CAND_0002403,0.335,0.8,0.0,0.6,0.3775
CAND_0007863,0.2749,1.0,0.0,0.6,0.3775
CAND_0013109,0.3048,0.7,0.0,0.8,0.3774
CAND_0000777,0.3347,1.0,0.0,0.4,0.3774
CAND_0008605,0.2747,1.0,0.0,0.6,0.3773
CAND_0000331,0.2746,1.0,0.0,0.6,0.3773
CAND_0017234,0.3345,1.0,0.0,0.4,0.3773
CAND_0008615,0.3345,0.8,0.0,0.6,0.3773
CAND_0003067,0.3844,0.3,0.1,0.8,0.3772
CAND_0019978,0.3143,1.0,0.2,0.2,0.3772
CAND_0001530,0.3343,1.0,0.0,0.4,0.3772
CAND_0004112,0.3143,1.0,0.2,0.2,0.3771
CAND_0010791,0.4143,0.8,0.1,0.2,0.3771
CAND_0016810,0.2743,1.0,0.0,0.6,0.3771
CAND_0012114,0.3142,1.0,0.2,0.2,0.3771
CAND_0000683,0.314,1.0,0.2,0.2,0.377
CAND_0007422,0.274,1.0,0.0,0.6,0.377
CAND_0002883,0.2741,1.0,0.0,0.6,0.377
CAND_0007098,0.2739,1.0,0.0,0.6,0.377
CAND_0019272,0.334,1.0,0.0,0.4,0.377
CAND_0017269,0.314,1.0,0.2,0.2,0.377
CAND_0014005,0.2939,1.0,0.1,0.4,0.3769
CAND_0004659,0.3637,0.7,0.0,0.6,0.3769
CAND_0013112,0.3337,1.0,0.0,0.4,0.3769
CAND_0018384,0.3637,0.7,0.3,0.2,0.3769
CAND_0002579,0.2737,1.0,0.0,0.6,0.3769
CAND_0006270,0.3339,0.8,0.0,0.6,0.3769
CAND_0004742,0.2738,1.0,0.0,0.6,0.3769
CAND_0013677,0.2737,1.0,0.0,0.6,0.3769
CAND_0005981,0.3137,1.0,0.2,0.2,0.3768
CAND_0012812,0.3336,1.0,0.0,0.4,0.3768
CAND_0018755,0.3536,1.0,0.1,0.2,0.3768
CAND_0016807,0.2536,0.8,0.2,0.6,0.3768
CAND_0010176,0.2934,1.0,0.1,0.4,0.3767
CAND_0015972,0.293,1.0,0.1,0.4,0.3765
CAND_0004900,0.273,1.0,0.0,0.6,0.3765
CAND_0015828,0.3329,1.0,0.0,0.4,0.3765
CAND_0007851,0.2928,1.0,0.1,0.4,0.3764
CAND_0007829,0.3329,1.0,0.0,0.4,0.3764
CAND_0005510,0.3127,1.0,0.2,0.2,0.3763
CAND_0014087,0.2926,1.0,0.1,0.4,0.3763
CAND_0015799,0.2724,1.0,0.0,0.6,0.3762
CAND_0009108,0.2724,1.0,0.0,0.6,0.3762
CAND_0002574,0.2924,1.0,0.1,0.4,0.3762
CAND_0013085,0.2725,1.0,0.3,0.2,0.3762
CAND_0003805,0.3623,0.3,0.3,0.6,0.3762
CAND_0018058,0.2722,1.0,0.0,0.6,0.3761
CAND_0015840,0.3522,1.0,0.1,0.2,0.3761
CAND_0017646,0.2723,1.0,0.0,0.6,0.3761
CAND_0005795,0.2322,1.0,0.1,0.6,0.3761
CAND_0011610,0.2718,1.0,0.0,0.6,0.3759
CAND_0005622,0.3317,1.0,0.0,0.4,0.3759
CAND_0018518,0.2716,1.0,0.0,0.6,0.3758
CAND_0015969,0.2714,1.0,0.0,0.6,0.3757
CAND_0007525,0.2714,1.0,0.0,0.6,0.3757
CAND_0007781,0.2715,1.0,0.0,0.6,0.3757
CAND_0018547,0.2711,1.0,0.0,0.6,0.3756
CAND_0014859,0.2912,1.0,0.1,0.4,0.3756
CAND_0000032,0.2512,1.0,0.2,0.4,0.3756
CAND_0017583,0.351,1.0,0.1,0.2,0.3755
CAND_0006946,0.3308,1.0,0.0,0.4,0.3754
CAND_0013928,0.2708,1.0,0.0,0.6,0.3754
CAND_0005903,0.2906,1.0,0.1,0.4,0.3753
CAND_0014706,0.2706,1.0,0.0,0.6,0.3753
CAND_0006332,0.3902,1.0,0.0,0.2,0.3751
CAND_0000388,0.3702,1.0,0.2,0.0,0.3751
CAND_0008818,0.2703,1.0,0.0,0.6,0.3751
